SpeciesID	SpeciesName	Annotation
e_0622	AQY2 [cell envelope]	http://identifiers.org/kegg.genes/sce:YLL052C
e_0622	AQY2 [cell envelope]	http://identifiers.org/sgd/S000003975
e_0622	AQY2 [cell envelope]	http://identifiers.org/uniprot/P0CD90
e_0623	JLP1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLL057C
e_0623	JLP1 [cytoplasm]	http://identifiers.org/sgd/S000003980
e_0623	JLP1 [cytoplasm]	http://identifiers.org/uniprot/Q12358
e_0624	MMP1 [cell envelope]	http://identifiers.org/kegg.genes/sce:YLL061W
e_0624	MMP1 [cell envelope]	http://identifiers.org/sgd/S000003984
e_0624	MMP1 [cell envelope]	http://identifiers.org/uniprot/Q12372
e_0625	MHT1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLL062C
e_0625	MHT1 [cytoplasm]	http://identifiers.org/sgd/S000003985
e_0625	MHT1 [cytoplasm]	http://identifiers.org/uniprot/Q12525
e_0626	LOT6 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR011W
e_0626	LOT6 [cytoplasm]	http://identifiers.org/sgd/S000004001
e_0626	LOT6 [cytoplasm]	http://identifiers.org/uniprot/Q07923
e_0627	MEU1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR017W
e_0627	MEU1 [cytoplasm]	http://identifiers.org/sgd/S000004007
e_0627	MEU1 [cytoplasm]	http://identifiers.org/uniprot/Q07938
e_0628	YEH2 [cell envelope]	http://identifiers.org/kegg.genes/sce:YLR020C
e_0628	YEH2 [cell envelope]	http://identifiers.org/sgd/S000004010
e_0628	YEH2 [cell envelope]	http://identifiers.org/uniprot/Q07950
e_0629	AAT2 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR027C
e_0629	AAT2 [cytoplasm]	http://identifiers.org/sgd/S000004017
e_0629	AAT2 [cytoplasm]	http://identifiers.org/uniprot/P23542
e_0630	AAT2 [peroxisome]	http://identifiers.org/kegg.genes/sce:YLR027C
e_0630	AAT2 [peroxisome]	http://identifiers.org/sgd/S000004017
e_0630	AAT2 [peroxisome]	http://identifiers.org/uniprot/P23542
e_0631	ADE16 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR028C
e_0631	ADE16 [cytoplasm]	http://identifiers.org/sgd/S000004018
e_0631	ADE16 [cytoplasm]	http://identifiers.org/uniprot/P54113
e_0632	COX12 [mitochondrial membrane]	http://identifiers.org/kegg.genes/sce:YLR038C
e_0632	COX12 [mitochondrial membrane]	http://identifiers.org/sgd/S000004028
e_0632	COX12 [mitochondrial membrane]	http://identifiers.org/uniprot/Q01519
e_0636	PDC1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR044C
e_0636	PDC1 [cytoplasm]	http://identifiers.org/sgd/S000004034
e_0636	PDC1 [cytoplasm]	http://identifiers.org/uniprot/P06169
e_0637	ERG3 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR056W
e_0637	ERG3 [cytoplasm]	http://identifiers.org/sgd/S000004046
e_0637	ERG3 [cytoplasm]	http://identifiers.org/uniprot/P32353
e_0638	SHM2 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR058C
e_0638	SHM2 [cytoplasm]	http://identifiers.org/sgd/S000004048
e_0638	SHM2 [cytoplasm]	http://identifiers.org/uniprot/P37291
e_0639	FRS1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR060W
e_0639	FRS1 [cytoplasm]	http://identifiers.org/sgd/S000004050
e_0639	FRS1 [cytoplasm]	http://identifiers.org/uniprot/P15624
e_0640	XYL2 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR070C
e_0640	XYL2 [cytoplasm]	http://identifiers.org/sgd/S000004060
e_0640	XYL2 [cytoplasm]	http://identifiers.org/uniprot/Q07993
e_0641	GAL2 [cell envelope]	http://identifiers.org/kegg.genes/sce:YLR081W
e_0641	GAL2 [cell envelope]	http://identifiers.org/sgd/S000004071
e_0641	GAL2 [cell envelope]	http://identifiers.org/uniprot/P13181
e_0642	ALT1 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YLR089C
e_0642	ALT1 [mitochondrion]	http://identifiers.org/sgd/S000004079
e_0642	ALT1 [mitochondrion]	http://identifiers.org/uniprot/P52893
e_0643	SUL2 [cell envelope]	http://identifiers.org/kegg.genes/sce:YLR092W
e_0643	SUL2 [cell envelope]	http://identifiers.org/sgd/S000004082
e_0643	SUL2 [cell envelope]	http://identifiers.org/uniprot/Q12325
e_0644	ERG27 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR100W
e_0644	ERG27 [cytoplasm]	http://identifiers.org/sgd/S000004090
e_0644	ERG27 [cytoplasm]	http://identifiers.org/uniprot/Q12452
e_0645	AHP1 [peroxisome]	http://identifiers.org/kegg.genes/sce:YLR109W
e_0645	AHP1 [peroxisome]	http://identifiers.org/sgd/S000004099
e_0645	AHP1 [peroxisome]	http://identifiers.org/uniprot/P38013
e_0646	CKI1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR133W
e_0646	CKI1 [cytoplasm]	http://identifiers.org/sgd/S000004123
e_0646	CKI1 [cytoplasm]	http://identifiers.org/uniprot/P20485
e_0647	PDC5 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR134W
e_0647	PDC5 [cytoplasm]	http://identifiers.org/sgd/S000004124
e_0647	PDC5 [cytoplasm]	http://identifiers.org/uniprot/P16467
e_0648	NHA1 [cell envelope]	http://identifiers.org/kegg.genes/sce:YLR138W
e_0648	NHA1 [cell envelope]	http://identifiers.org/sgd/S000004128
e_0648	NHA1 [cell envelope]	http://identifiers.org/uniprot/Q99271
e_0649	PUT1 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YLR142W
e_0649	PUT1 [mitochondrion]	http://identifiers.org/sgd/S000004132
e_0649	PUT1 [mitochondrion]	http://identifiers.org/uniprot/P09368
e_0650	SPE4 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR146C
e_0650	SPE4 [cytoplasm]	http://identifiers.org/sgd/S000004136
e_0650	SPE4 [cytoplasm]	http://identifiers.org/uniprot/Q12455
e_0651	ACS2 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR153C
e_0651	ACS2 [cytoplasm]	http://identifiers.org/sgd/S000004143
e_0651	ACS2 [cytoplasm]	http://identifiers.org/uniprot/P52910
e_0652	ACS2 [nucleus]	http://identifiers.org/kegg.genes/sce:YLR153C
e_0652	ACS2 [nucleus]	http://identifiers.org/sgd/S000004143
e_0652	ACS2 [nucleus]	http://identifiers.org/uniprot/P52910
e_0653	ASP3-1 [extracellular]	http://identifiers.org/kegg.genes/sce:YLR155C
e_0653	ASP3-1 [extracellular]	http://identifiers.org/sgd/S000004145
e_0653	ASP3-1 [extracellular]	http://identifiers.org/uniprot/P0CZ17
e_0654	ASP3-2 [extracellular]	http://identifiers.org/kegg.genes/sce:YLR157C
e_0654	ASP3-2 [extracellular]	http://identifiers.org/sgd/S000004147
e_0654	ASP3-2 [extracellular]	http://identifiers.org/uniprot/P0CX77
e_0655	ASP3-3 [extracellular]	http://identifiers.org/kegg.genes/sce:YLR158C
e_0655	ASP3-3 [extracellular]	http://identifiers.org/sgd/S000004148
e_0655	ASP3-3 [extracellular]	http://identifiers.org/uniprot/P0CX78
e_0656	ASP3-4 [extracellular]	http://identifiers.org/kegg.genes/sce:YLR160C
e_0656	ASP3-4 [extracellular]	http://identifiers.org/sgd/S000004150
e_0656	ASP3-4 [extracellular]	http://identifiers.org/uniprot/P0CX79
e_0657	DPH5 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR172C
e_0657	DPH5 [cytoplasm]	http://identifiers.org/sgd/S000004162
e_0657	DPH5 [cytoplasm]	http://identifiers.org/uniprot/P32469
e_0658	SAM1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR180W
e_0658	SAM1 [cytoplasm]	http://identifiers.org/sgd/S000004170
e_0658	SAM1 [cytoplasm]	http://identifiers.org/uniprot/P10659
e_0659	ATG26 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR189C
e_0659	ATG26 [cytoplasm]	http://identifiers.org/sgd/S000004179
e_0659	ATG26 [cytoplasm]	http://identifiers.org/uniprot/Q06321
e_0660	COQ9 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YLR201C
e_0660	COQ9 [mitochondrion]	http://identifiers.org/sgd/S000004191
e_0660	COQ9 [mitochondrion]	http://identifiers.org/uniprot/Q05779
e_0661	PNP1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR209C
e_0661	PNP1 [cytoplasm]	http://identifiers.org/sgd/S000004199
e_0661	PNP1 [cytoplasm]	http://identifiers.org/uniprot/Q05788
e_0662	PNP1 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YLR209C
e_0662	PNP1 [mitochondrion]	http://identifiers.org/sgd/S000004199
e_0662	PNP1 [mitochondrion]	http://identifiers.org/uniprot/Q05788
e_0663	BNA5 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR231C
e_0663	BNA5 [cytoplasm]	http://identifiers.org/sgd/S000004221
e_0663	BNA5 [cytoplasm]	http://identifiers.org/uniprot/Q05979
e_0664	THI7 [cell envelope]	http://identifiers.org/kegg.genes/sce:YLR237W
e_0664	THI7 [cell envelope]	http://identifiers.org/sgd/S000004227
e_0664	THI7 [cell envelope]	http://identifiers.org/uniprot/Q05998
e_0665	VPS34 [vacuolar membrane]	http://identifiers.org/kegg.genes/sce:YLR240W
e_0665	VPS34 [vacuolar membrane]	http://identifiers.org/sgd/S000004230
e_0665	VPS34 [vacuolar membrane]	http://identifiers.org/uniprot/P22543
e_0666	CDD1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR245C
e_0666	CDD1 [cytoplasm]	http://identifiers.org/sgd/S000004235
e_0666	CDD1 [cytoplasm]	http://identifiers.org/uniprot/Q06549
e_0667	GSY2 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR258W
e_0667	GSY2 [cytoplasm]	http://identifiers.org/sgd/S000004248
e_0667	GSY2 [cytoplasm]	http://identifiers.org/uniprot/P27472
e_0668	LCB5 [endoplasmic reticulum]	http://identifiers.org/kegg.genes/sce:YLR260W
e_0668	LCB5 [endoplasmic reticulum]	http://identifiers.org/sgd/S000004250
e_0668	LCB5 [endoplasmic reticulum]	http://identifiers.org/uniprot/Q06147
e_0669	ECI1 [peroxisome]	http://identifiers.org/kegg.genes/sce:YLR284C
e_0669	ECI1 [peroxisome]	http://identifiers.org/sgd/S000004274
e_0669	ECI1 [peroxisome]	http://identifiers.org/uniprot/Q05871
e_0670	NNT1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR285W
e_0670	NNT1 [cytoplasm]	http://identifiers.org/sgd/S000004275
e_0670	NNT1 [cytoplasm]	http://identifiers.org/uniprot/Q05874
e_0671	ATP14 [mitochondrial membrane]	http://identifiers.org/kegg.genes/sce:YLR295C
e_0671	ATP14 [mitochondrial membrane]	http://identifiers.org/sgd/S000004286
e_0671	ATP14 [mitochondrial membrane]	http://identifiers.org/uniprot/Q12349
e_0672	ECM38 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR299W
e_0672	ECM38 [cytoplasm]	http://identifiers.org/sgd/S000004290
e_0672	ECM38 [cytoplasm]	http://identifiers.org/uniprot/Q05902
e_0673	EXG1 [extracellular]	http://identifiers.org/kegg.genes/sce:YLR300W
e_0673	EXG1 [extracellular]	http://identifiers.org/sgd/S000004291
e_0673	EXG1 [extracellular]	http://identifiers.org/uniprot/P23776
e_0674	MET17 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR303W
e_0674	MET17 [cytoplasm]	http://identifiers.org/sgd/S000004294
e_0674	MET17 [cytoplasm]	http://identifiers.org/uniprot/P06106
e_0675	ACO1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR304C
e_0675	ACO1 [cytoplasm]	http://identifiers.org/sgd/S000004295
e_0675	ACO1 [cytoplasm]	http://identifiers.org/uniprot/P19414
e_0676	ACO1 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YLR304C
e_0676	ACO1 [mitochondrion]	http://identifiers.org/sgd/S000004295
e_0676	ACO1 [mitochondrion]	http://identifiers.org/uniprot/P19414
e_0677	STT4 [cell envelope]	http://identifiers.org/kegg.genes/sce:YLR305C
e_0677	STT4 [cell envelope]	http://identifiers.org/sgd/S000004296
e_0677	STT4 [cell envelope]	http://identifiers.org/uniprot/P37297
e_0678	CDA1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR307W
e_0678	CDA1 [cytoplasm]	http://identifiers.org/sgd/S000004298
e_0678	CDA1 [cytoplasm]	http://identifiers.org/uniprot/Q06702
e_0679	CDA2 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR308W
e_0679	CDA2 [cytoplasm]	http://identifiers.org/sgd/S000004299
e_0679	CDA2 [cytoplasm]	http://identifiers.org/uniprot/Q06703
e_0680	NMA1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR328W
e_0680	NMA1 [cytoplasm]	http://identifiers.org/sgd/S000004320
e_0680	NMA1 [cytoplasm]	http://identifiers.org/uniprot/Q06178
e_0681	NMA1 [nucleus]	http://identifiers.org/kegg.genes/sce:YLR328W
e_0681	NMA1 [nucleus]	http://identifiers.org/sgd/S000004320
e_0681	NMA1 [nucleus]	http://identifiers.org/uniprot/Q06178
e_0682	FKS1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR342W
e_0682	FKS1 [cytoplasm]	http://identifiers.org/sgd/S000004334
e_0682	FKS1 [cytoplasm]	http://identifiers.org/uniprot/P38631
e_0683	DIC1 [mitochondrial membrane]	http://identifiers.org/kegg.genes/sce:YLR348C
e_0683	DIC1 [mitochondrial membrane]	http://identifiers.org/sgd/S000004340
e_0683	DIC1 [mitochondrial membrane]	http://identifiers.org/uniprot/Q06143
e_0684	TAL1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR354C
e_0684	TAL1 [cytoplasm]	http://identifiers.org/sgd/S000004346
e_0684	TAL1 [cytoplasm]	http://identifiers.org/uniprot/P15019
e_0685	ILV5 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YLR355C
e_0685	ILV5 [mitochondrion]	http://identifiers.org/sgd/S000004347
e_0685	ILV5 [mitochondrion]	http://identifiers.org/uniprot/P06168
e_0686	ADE13 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR359W
e_0686	ADE13 [cytoplasm]	http://identifiers.org/sgd/S000004351
e_0686	ADE13 [cytoplasm]	http://identifiers.org/uniprot/Q05911
e_0688	FBP1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR377C
e_0688	FBP1 [cytoplasm]	http://identifiers.org/sgd/S000004369
e_0688	FBP1 [cytoplasm]	http://identifiers.org/uniprot/P09201
e_0689	NAM2 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YLR382C
e_0689	NAM2 [mitochondrion]	http://identifiers.org/sgd/S000004374
e_0689	NAM2 [mitochondrion]	http://identifiers.org/uniprot/P11325
e_0690	COX8 [mitochondrial membrane]	http://identifiers.org/kegg.genes/sce:YLR395C
e_0690	COX8 [mitochondrial membrane]	http://identifiers.org/sgd/S000004387
e_0690	COX8 [mitochondrial membrane]	http://identifiers.org/uniprot/P04039
e_0691	VIP1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR410W
e_0691	VIP1 [cytoplasm]	http://identifiers.org/sgd/S000004402
e_0691	VIP1 [cytoplasm]	http://identifiers.org/uniprot/Q06685
e_0692	URA4 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR420W
e_0692	URA4 [cytoplasm]	http://identifiers.org/sgd/S000004412
e_0692	URA4 [cytoplasm]	http://identifiers.org/uniprot/P20051
e_0693	IMD3 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR432W
e_0693	IMD3 [cytoplasm]	http://identifiers.org/sgd/S000004424
e_0693	IMD3 [cytoplasm]	http://identifiers.org/uniprot/P50095
e_0694	CAR2 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR438W
e_0694	CAR2 [cytoplasm]	http://identifiers.org/sgd/S000004430
e_0694	CAR2 [cytoplasm]	http://identifiers.org/uniprot/P07991
e_0695	VMA6 [Golgi membrane]	http://identifiers.org/kegg.genes/sce:YLR447C
e_0695	VMA6 [Golgi membrane]	http://identifiers.org/sgd/S000004439
e_0695	VMA6 [Golgi membrane]	http://identifiers.org/uniprot/P32366
e_0696	VMA6 [vacuolar membrane]	http://identifiers.org/kegg.genes/sce:YLR447C
e_0696	VMA6 [vacuolar membrane]	http://identifiers.org/sgd/S000004439
e_0696	VMA6 [vacuolar membrane]	http://identifiers.org/uniprot/P32366
e_0697	HMG2 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YLR450W
e_0697	HMG2 [cytoplasm]	http://identifiers.org/sgd/S000004442
e_0697	HMG2 [cytoplasm]	http://identifiers.org/uniprot/P12684
e_0698	GLO1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YML004C
e_0698	GLO1 [cytoplasm]	http://identifiers.org/sgd/S000004463
e_0698	GLO1 [cytoplasm]	http://identifiers.org/uniprot/P50107
e_0699	ERG6 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YML008C
e_0699	ERG6 [cytoplasm]	http://identifiers.org/sgd/S000004467
e_0699	ERG6 [cytoplasm]	http://identifiers.org/uniprot/P25087
e_0700	APT1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YML022W
e_0700	APT1 [cytoplasm]	http://identifiers.org/sgd/S000004484
e_0700	APT1 [cytoplasm]	http://identifiers.org/uniprot/P49435
e_0701	AMD1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YML035C
e_0701	AMD1 [cytoplasm]	http://identifiers.org/sgd/S000004498
e_0701	AMD1 [cytoplasm]	http://identifiers.org/uniprot/P15274
e_0702	CAT2 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YML042W
e_0702	CAT2 [mitochondrion]	http://identifiers.org/sgd/S000004506
e_0702	CAT2 [mitochondrion]	http://identifiers.org/uniprot/P32796
e_0703	CAT2 [peroxisome]	http://identifiers.org/kegg.genes/sce:YML042W
e_0703	CAT2 [peroxisome]	http://identifiers.org/sgd/S000004506
e_0703	CAT2 [peroxisome]	http://identifiers.org/uniprot/P32796
e_0704	CYB2 [mitochondrial membrane]	http://identifiers.org/kegg.genes/sce:YML054C
e_0704	CYB2 [mitochondrial membrane]	http://identifiers.org/sgd/S000004518
e_0704	CYB2 [mitochondrial membrane]	http://identifiers.org/uniprot/P00175
e_0705	IMD4 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YML056C
e_0705	IMD4 [cytoplasm]	http://identifiers.org/sgd/S000004520
e_0705	IMD4 [cytoplasm]	http://identifiers.org/uniprot/P50094
e_0707	DAK1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YML070W
e_0707	DAK1 [cytoplasm]	http://identifiers.org/sgd/S000004535
e_0707	DAK1 [cytoplasm]	http://identifiers.org/uniprot/P54838
e_0708	HMG1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YML075C
e_0708	HMG1 [cytoplasm]	http://identifiers.org/sgd/S000004540
e_0708	HMG1 [cytoplasm]	http://identifiers.org/uniprot/P12683
e_0709	ATP18 [mitochondrial membrane]	http://identifiers.org/kegg.genes/sce:YML081C-A
e_0709	ATP18 [mitochondrial membrane]	http://identifiers.org/sgd/S000007247
e_0709	ATP18 [mitochondrial membrane]	http://identifiers.org/uniprot/P81450
e_0710	ALO1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YML086C
e_0710	ALO1 [cytoplasm]	http://identifiers.org/sgd/S000004551
e_0710	ALO1 [cytoplasm]	http://identifiers.org/uniprot/P54783
e_0711	TSL1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YML100W
e_0711	TSL1 [cytoplasm]	http://identifiers.org/sgd/S000004566
e_0711	TSL1 [cytoplasm]	http://identifiers.org/uniprot/P38427
e_0712	URA5 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YML106W
e_0712	URA5 [cytoplasm]	http://identifiers.org/sgd/S000004574
e_0712	URA5 [cytoplasm]	http://identifiers.org/uniprot/P13298
e_0713	COQ5 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YML110C
e_0713	COQ5 [mitochondrion]	http://identifiers.org/sgd/S000004578
e_0713	COQ5 [mitochondrion]	http://identifiers.org/uniprot/P49017
e_0714	NDI1 [mitochondrial membrane]	http://identifiers.org/kegg.genes/sce:YML120C
e_0714	NDI1 [mitochondrial membrane]	http://identifiers.org/sgd/S000004589
e_0714	NDI1 [mitochondrial membrane]	http://identifiers.org/uniprot/P32340
e_0715	PHO84 [cell envelope]	http://identifiers.org/kegg.genes/sce:YML123C
e_0715	PHO84 [cell envelope]	http://identifiers.org/sgd/S000004592
e_0715	PHO84 [cell envelope]	http://identifiers.org/uniprot/P25297
e_0716	ERG13 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YML126C
e_0716	ERG13 [cytoplasm]	http://identifiers.org/sgd/S000004595
e_0716	ERG13 [cytoplasm]	http://identifiers.org/uniprot/P54839
e_0717	ERG13 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YML126C
e_0717	ERG13 [mitochondrion]	http://identifiers.org/sgd/S000004595
e_0717	ERG13 [mitochondrion]	http://identifiers.org/uniprot/P54839
e_0718	PLB2 [cell envelope]	http://identifiers.org/kegg.genes/sce:YMR006C
e_0718	PLB2 [cell envelope]	http://identifiers.org/sgd/S000004608
e_0718	PLB2 [cell envelope]	http://identifiers.org/uniprot/Q03674
e_0720	PLB1 [cell envelope]	http://identifiers.org/kegg.genes/sce:YMR008C
e_0720	PLB1 [cell envelope]	http://identifiers.org/sgd/S000004610
e_0720	PLB1 [cell envelope]	http://identifiers.org/uniprot/P39105
e_0721	ADI1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YMR009W
e_0721	ADI1 [cytoplasm]	http://identifiers.org/sgd/S000004611
e_0721	ADI1 [cytoplasm]	http://identifiers.org/uniprot/Q03677
e_0722	HXT2 [cell envelope]	http://identifiers.org/kegg.genes/sce:YMR011W
e_0722	HXT2 [cell envelope]	http://identifiers.org/sgd/S000004613
e_0722	HXT2 [cell envelope]	http://identifiers.org/uniprot/P23585
e_0723	SEC59 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YMR013C
e_0723	SEC59 [cytoplasm]	http://identifiers.org/sgd/S000004615
e_0723	SEC59 [cytoplasm]	http://identifiers.org/uniprot/P20048
e_0724	ERG5 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YMR015C
e_0724	ERG5 [cytoplasm]	http://identifiers.org/sgd/S000004617
e_0724	ERG5 [cytoplasm]	http://identifiers.org/uniprot/P54781
e_0725	FMS1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YMR020W
e_0725	FMS1 [cytoplasm]	http://identifiers.org/sgd/S000004622
e_0725	FMS1 [cytoplasm]	http://identifiers.org/uniprot/P50264
e_0726	ARA2 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YMR041C
e_0726	ARA2 [cytoplasm]	http://identifiers.org/sgd/S000004644
e_0726	ARA2 [cytoplasm]	http://identifiers.org/uniprot/Q04212
e_0727	STV1 [Golgi membrane]	http://identifiers.org/kegg.genes/sce:YMR054W
e_0727	STV1 [Golgi membrane]	http://identifiers.org/sgd/S000004658
e_0727	STV1 [Golgi membrane]	http://identifiers.org/uniprot/P37296
e_0728	AAC1 [mitochondrial membrane]	http://identifiers.org/kegg.genes/sce:YMR056C
e_0728	AAC1 [mitochondrial membrane]	http://identifiers.org/sgd/S000004660
e_0728	AAC1 [mitochondrial membrane]	http://identifiers.org/uniprot/P04710
e_0729	ARG7 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YMR062C
e_0729	ARG7 [mitochondrion]	http://identifiers.org/sgd/S000004666
e_0729	ARG7 [mitochondrion]	http://identifiers.org/uniprot/Q04728
e_0730	ADH3 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YMR083W
e_0730	ADH3 [mitochondrion]	http://identifiers.org/sgd/S000004688
e_0730	ADH3 [mitochondrion]	http://identifiers.org/uniprot/P07246
e_0731	VBA1 [vacuolar membrane]	http://identifiers.org/kegg.genes/sce:YMR088C
e_0731	VBA1 [vacuolar membrane]	http://identifiers.org/sgd/S000004694
e_0731	VBA1 [vacuolar membrane]	http://identifiers.org/uniprot/Q04301
e_0732	SRT1 [lipid particle]	http://identifiers.org/kegg.genes/sce:YMR101C
e_0732	SRT1 [lipid particle]	http://identifiers.org/sgd/S000004707
e_0732	SRT1 [lipid particle]	http://identifiers.org/uniprot/Q03175
e_0733	PGM2 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YMR105C
e_0733	PGM2 [cytoplasm]	http://identifiers.org/sgd/S000004711
e_0733	PGM2 [cytoplasm]	http://identifiers.org/uniprot/P37012
e_0734	ILV2 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YMR108W
e_0734	ILV2 [mitochondrion]	http://identifiers.org/sgd/S000004714
e_0734	ILV2 [mitochondrion]	http://identifiers.org/uniprot/P07342
e_0735	FOL3 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YMR113W
e_0735	FOL3 [cytoplasm]	http://identifiers.org/sgd/S000004719
e_0735	FOL3 [cytoplasm]	http://identifiers.org/uniprot/Q12676
e_0736	ADE17 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YMR120C
e_0736	ADE17 [cytoplasm]	http://identifiers.org/sgd/S000004727
e_0736	ADE17 [cytoplasm]	http://identifiers.org/uniprot/P38009
e_0737	NDE1 [mitochondrial membrane]	http://identifiers.org/kegg.genes/sce:YMR145C
e_0737	NDE1 [mitochondrial membrane]	http://identifiers.org/sgd/S000004753
e_0737	NDE1 [mitochondrial membrane]	http://identifiers.org/uniprot/P40215
e_0739	ALD3 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YMR169C
e_0739	ALD3 [cytoplasm]	http://identifiers.org/sgd/S000004779
e_0739	ALD3 [cytoplasm]	http://identifiers.org/uniprot/P54114
e_0740	ALD2 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YMR170C
e_0740	ALD2 [cytoplasm]	http://identifiers.org/sgd/S000004780
e_0740	ALD2 [cytoplasm]	http://identifiers.org/uniprot/P47771
e_0741	GCV2 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YMR189W
e_0741	GCV2 [mitochondrion]	http://identifiers.org/sgd/S000004801
e_0741	GCV2 [mitochondrion]	http://identifiers.org/uniprot/P49095
e_0742	ERG2 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YMR202W
e_0742	ERG2 [cytoplasm]	http://identifiers.org/sgd/S000004815
e_0742	ERG2 [cytoplasm]	http://identifiers.org/uniprot/P32352
e_0743	PFK2 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YMR205C
e_0743	PFK2 [cytoplasm]	http://identifiers.org/sgd/S000004818
e_0743	PFK2 [cytoplasm]	http://identifiers.org/uniprot/P16862
e_0744	HFA1 [mitochondrion]	http://identifiers.org/kegg.genes/sce:YMR207C
e_0744	HFA1 [mitochondrion]	http://identifiers.org/sgd/S000004820
e_0744	HFA1 [mitochondrion]	http://identifiers.org/uniprot/P32874
e_0745	ERG12 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YMR208W
e_0745	ERG12 [cytoplasm]	http://identifiers.org/sgd/S000004821
e_0745	ERG12 [cytoplasm]	http://identifiers.org/uniprot/P07277
e_0746	GUA1 [cytoplasm]	http://identifiers.org/kegg.genes/sce:YMR217W
e_0746	GUA1 [cytoplasm]	http://identifiers.org/sgd/S000004830
e_0746	GUA1 [cytoplasm]	http://identifiers.org/uniprot/P38625
